text,pos,neg
how am i supposed to cancelled flight it if i cant do it online  i dont want to lose all the funds on the ticket  help,0.0,1.0
poor customer service is just unacceptable also how bout the surfer on the front of your website noloveforsurfers pretend,0.0,1.0
i need help  im trying to cancelled flight a flight before it takes off but i cant get a hold of anyone because all lines are busy,0.0,1.0
its always nice coming home but i wish youd fly laxmad and keep me away from iberia  goingforgreat,1.0,0.0
trying  to cancelled flight fligt 2321 ohare to dallas 1217pm high call volume no one answer online no confirmation thanku,0.0,1.0
no i was not given the choice by the rep meelan uk aa contact center to escalate flight to a supervisor and had to book with change,0.0,1.0
retrain in customer service first,0.0,1.0
wish you had a better mobile app  you should look at the app from  as it is much more seemless to check in,0.0,1.0
delayed flight six hours missed international connection extra night in a hotel and still have to pay for a 15lb surfboardbag,0.0,1.0
dmed the name,0.0,0.0
no vouchers 4 cancelled flighted flight due 2 weather todays issue,0.0,1.0
worst airline you cancelled flight our flight and dont even let us know even though we are traveling with children,0.0,1.0
long mait repair wait at gate  capt said paperwork formality forced to check bag rudelyreturning cc reader doesnt work,0.0,1.0
one hour to check in is 45 minutes too long mia fail,0.0,1.0
thx for showing me that your twitter appreciates me more than your employees sure another airline would like my 1300 nohotel,0.0,1.0
thanks a response is better than nothing at all ahem,1.0,0.0
i cant get through to a customer rep to help me out this is the only option i have got,0.0,1.0
those were snacks we left on purpose for your team  for being so helpful this morning at the desk and on the phone,1.0,0.0
flight 353,0.0,0.0
she could even see that i had tried to make the transaction but wouldnt offer me the price id tried to purchase it at,0.0,1.0
maam if you have a complaint you should visit our customer service desk sees line 45 people deep,0.0,1.0
well have time and they arent doing a damn thing im the guy in the winter hat and frowny face,0.0,1.0
so much for status,0.0,1.0
just deplaned at ohare gate k13 why dont you send a customer service rep to discuss my situation god knows,0.0,1.0
i dmd you anything you can do,0.0,1.0
by the time the 2 hrs passed before i got a call back,0.0,1.0
this is all i gotta say to yall amp your staff for real httptcorkprxtgvfl,0.0,1.0
my brothers flight into dfw was cancelled flightled yesterday are you flying from ont to dfw today,0.0,1.0
the customer service today is unsat,0.0,1.0
refund,0.0,1.0
im still patiently waiting for a response to my complaint email on fri what is the normal response time,0.0,1.0
the flight im trying to change is in 4 hours and ive been trying to reach an agent for 72 now this is unbelievable,0.0,1.0
why is it ok that noone can help me with the bag you lost on my honeymoon 3months ago,0.0,1.0
sjcgtlax after the fourth time,0.0,1.0
my flight to san angelo via dallas from orlando cancelled flighted help on hold and disconnect,0.0,1.0
surely much better to let us all share the feedback unless you have something to hide,0.0,1.0
your staff at jfk airport are discussing the way we were left stranded,0.0,1.0
can you add my ktn to an existing reservation its not letting me add it online,0.0,1.0
still no response from aa great job guys,0.0,1.0
i need help cancelled flighting an upcoming flight made with aadvantage miles record locator hfjkto can someone please assist,0.0,0.0
confused at the definition of a preferred seat i paid extra for one and got a regular seat with no legroom unimpressed,0.0,1.0
lost black wallet at dallasairporti was on flight 2208 to clewould appreciate ur help last i used it at  on a20,0.0,0.0
fl 249 to dfw is leaving newark on time but is going to nashville first  will i get stuck in nashville,0.0,0.0
howdy,0.0,1.0
oh yea thats it cmon buddy bring your special friend  to the conversation  they seem to be doing nothing at all,0.0,1.0
why are there only 2 agents at domestic check in at mia wtf huge lines and many people with cancelled flightled flights,0.0,1.0
i was told i had a 20minute wait time after waiting hours and an hour has gone by this is ridiculous,0.0,1.0
i dmed,0.0,1.0
dont see response,0.0,1.0
gotta love those skycaps,1.0,0.0
you guys need to educate your employees on what a pink tag is and stop losing my guitar for the 10 thousandth time,0.0,1.0
pretty frustrating when you cant even stay on hold to get help after a flight cancelled flightation,0.0,1.0
youre both equally terrible,0.0,1.0
wrote back saying its been a challenging weekthats for sure  no shit,0.0,1.0
contact me,0.0,1.0
week is going to make up for anything,0.0,1.0
they didnt address the assult or drinks spilled on her  the drunk passenger had to have a wheelchair to get off plane,0.0,1.0
and a complete lack of faith in your companies its really a shame that you think telling me its been a challenging,0.0,1.0
priority baggage evidently means it comes out last,0.0,1.0
getting us to where we need to be this is not acceptable not to mention,0.0,1.0
between your airline and  ive now spent three extra days traveling domestic and spent hundreds of dollars,0.0,1.0
has the worst flights and customer service,0.0,1.0
flight from dc to la,0.0,1.0
what an incredibly arrogant thing to say while i sit here at ohare waiting for your incompetent airlines to refuel on a,0.0,1.0
why is it from june 1 thru december 31 there are no busfirst milesaaver awards available from cun to nyc explain whyfly,0.0,0.0
she tried they are not doing anything said they would talk to stewardess about serving drunks drinks how does that help,0.0,1.0
please improve business extra flight reservation process cant book online  what century are we in 25 min on hold,0.0,1.0
i tried already and i am on the waiting list for a call back 2hourwaitsucks,0.0,1.0
the most stressful morning and still had to pay to check a bag lax is a madhouse with a lot of angry customers yikes,0.0,1.0
its only 1500 characters,0.0,0.0
as of now,0.0,1.0
4 phone calls,0.0,1.0
thanks for the responsetough night for all involved our flight got cancelled flightled as we started taxiing down the runway,0.0,1.0
what response is our flight out of montrose cancelled flightled or not,0.0,1.0
thank you for responding rather quickly btw,1.0,0.0
the saga continues,0.0,0.0
thanks for the dm rescheduling unfortunately your operations process at lax is chaos amp the reps refused to print the ticket,0.0,1.0
could you guys follow me so i can dm yall please,0.0,0.0
cancelled flighting my flight today because of weather in dallas without being charged,0.0,1.0
no i was told i got put on another flight and that i would get an email still havent gotten one yet,0.0,1.0
please try it yourself  call 18004337300 and see what happens then youll understand  allrepresentativesbusy nooption,0.0,1.0
thank you cc,1.0,0.0
i tried to check in,0.0,1.0
flight delayed 3 times today due to flight officer 4333 from pit to ord 5 hour delay to date bademployeeproblem,0.0,1.0
pt 2 and the aa reservations phone number has been less than helpful,0.0,1.0
yes but not with much help from you guys,0.0,1.0
thank you for not cancelled flighting all flights and putting my husbands life in danger driving in this weather safetyfirst,1.0,0.0
are there any travel advisories for toronto,0.0,1.0
i understand that but 14 hours late flightr,0.0,1.0
two were non revs,0.0,0.0
check your dm please,0.0,0.0
finally called cant get met seattle so refund will be processed thanks,1.0,0.0
my reservation is on hold,0.0,1.0
the app doesnt allow canadian address i used the mobile canadian site and it will not let you select a passenger,0.0,1.0
you are having phone issues  please fix it,0.0,1.0
i cant  no one cant get to hold  you cant get past the automated reply  it hangs up on you  frustrated,0.0,1.0
trying to get home is beyond complicated its should not be this hard students are split up and we will not fly aa ever again,0.0,1.0
is your website down i havent been able to check in to my flight all morning,0.0,1.0
can you tell me why flight 1542 from dfw to phl was cancelled flightled for tomorrow,0.0,0.0
how we looking we going to be able to get out on time flight353,0.0,0.0
my boyfriend was supposed to be home saturday but his flight from dc was cancelled flightled yet again please get him home,0.0,1.0
i tried that amp they have been disrespectful not professional amp my 2nd flight been cancelled flighted i have to get home for a surgeryhelp,0.0,1.0
answer the phones  trying to change a reservation and havent been able to get a human to pick up in two days,0.0,1.0
now because you couldnt add my ktn,0.0,1.0
got off the phone w rep now flight has disappeared locator irrlcd she said i was rescheduled help please,0.0,1.0
unamerican airlines just lies and poor customer services,0.0,1.0
